property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
19454,-37.664911,144.934378,478 Barry Road,COOLAROO,COLAC-OTWAY,44817,0.85272,35,1,1,0,0,0
82982,-37.891395,145.252851,10 Coromandel Crescent South,KNOXFIELD,SOUTHERN GRAMPIANS,19868,3.87831,46,1,0,0,0,0
84363,-37.854084,144.997502,78 Earl Street East,WINDSOR,MAROONDAH,19957,0.52814,Not available,0,23,4,2,1
28343,-37.7941,144.977653,56 Cecil Street,FITZROY,NILLUMBIK,19975,1.58125,18,1,4,2,1,1
68475,-37.857399,145.026208,31 Lambeth Avenue,ARMADALE,BRIMBANK,19945,0.61401,16,1,77,36,21,12
9935,-37.793671,144.929101,105 McConnell Street,KENSINGTON,SOUTH GIPPSLAND,20041,0.1258,9,1,2,0,0,0
24777,-37.675237,144.964347,5 Mimosa Avenue,CAMPBELLFIELD,STRATHBOGIE,19960,1.85643,34,1,0,0,0,0
25870,-37.609271,144.930025,2/158 Hothlyn Drive,CRAIGIEBURN,YARRA RANGES,40221,1.43641,41,1,5,3,2,1
36941,-37.649206,145.036875,17 Touhey Avenue,EPPING,FRANKSTON,20005,0.69258,51,1,3,3,2,1
37937,-37.777306,145.020831,11 Gordon Street,FAIRFIELD,NILLUMBIK,19930,0.403,26,1,4,2,1,1
25638,-37.58286,144.922653,17 Hurlingham Way,CRAIGIEBURN,YARRA RANGES,40221,2.78858,41,1,5,3,2,1
96352,-37.623674,145.037315,44-50 Harvest Home Road,WOLLERT,GREATER GEELONG,20005,3.25855,51,1,1,2,2,1
57840,-37.817795,145.160324,217 Whitehorse Road,BLACKBURN,GREATER GEELONG,19898,0.94139,26,1,1,2,2,1
96954,-37.999563,145.262268,6 Adam Avenue,HALLAM,GLEN EIRA,19885,2.12793,50,1,15,4,2,1
77988,-37.925356,145.192425,38 Camville Road,MULGRAVE,MACEDON RANGES,19891,4.33299,38,1,1,1,1,0
25520,-37.577397,144.91109,15 Thoresby Circuit,CRAIGIEBURN,YARRA RANGES,40221,3.93343,41,1,5,3,2,1
38246,-37.784066,145.020895,35 Alphington Street,ALPHINGTON,BANYULE,19930,0.64814,26,1,22,13,7,4
24,-37.810461,144.970808,21 Punch Lane,MELBOURNE,BENALLA,19843,0.19637,2,1,0,0,0,0
35599,-37.713101,144.98949,8 Emma Avenue,RESERVOIR,EAST GIPPSLAND,20010,1.59805,40,1,1,0,0,0
23289,-37.737823,144.952133,96 Murray Street,COBURG,MOONEE VALLEY,19964,1.05722,25,1,41,18,12,6
82260,-37.97942,145.23837,5 Rimu Close,DOVETON,HINDMARSH,19888,2.77396,46,1,0,0,0,0
14746,-37.758149,144.89718,7 Muldowney Street,ABERFELDIE,MITCHELL,20037,1.69053,16,1,14,5,3,1
76514,-37.907625,145.125583,10 Koonawarra Street,CLAYTON,HINDMARSH,19915,1.94987,31,1,0,0,0,0
23632,-37.647121,144.896562,4 Lockerbie Court,GREENVALE,HORSHAM,44817,3.02394,35,1,0,0,0,0
14449,-37.759495,144.90923,41 Clarinda Road,ESSENDON,NILLUMBIK,20037,0.72551,16,1,4,2,1,1
32214,-37.747145,144.984374,2/22 Goodwin Street,PRESTON,BOROONDARA,20013,1.4002,33,1,12,3,2,1
3862,-37.814255,144.888323,76 Castlemaine Street,YARRAVILLE,MITCHELL,19996,0.22717,Not available,0,14,5,3,1
15994,-37.7034,144.882486,2/169 Melrose Drive,TULLAMARINE,CENTRAL GOLDFIELDS,20032,3.06174,28,1,0,0,0,0
79081,-37.959927,145.141143,41 Hanleth Avenue,SPRINGVALE,GREATER BENDIGO,19913,1.58499,36,1,0,0,0,0
80372,-37.987829,145.176703,57 Elmbank Drive,KEYSBOROUGH,KINGSTON,19889,1.68653,42,1,13,4,2,1
83519,-37.854489,144.984836,14 Henry Street,WINDSOR,MAROONDAH,19957,0.65627,Not available,0,23,4,2,1
92076,-37.984659,145.06802,1b Rogers Street,MENTONE,WEST WIMMERA,19865,0.39927,43,1,0,0,0,0
8523,-37.750832,144.78288,44 Homebush Road,CAIRNLEA,YARRA RANGES,20002,1.65103,28,1,5,3,2,1
84676,-37.885326,144.984589,15 Selwyn Avenue,ELWOOD,MORELAND,19955,1.40528,Not available,0,111,55,48,25
68461,-37.853499,145.027112,3/22 Mercer Road,ARMADALE,BRIMBANK,19945,0.75924,16,1,77,36,21,12
93888,-38.060115,145.129373,30 Royal Road,BONBEACH,QUEENSCLIFFE,19859,0.90603,56,1,0,0,0,0
74335,-37.88128,145.026508,34 Marriott Street,CAULFIELD,MELTON,19943,1.47014,17,1,87,30,19,10
28294,-37.804466,144.975616,42 Palmer Street,FITZROY,NILLUMBIK,19843,0.77097,2,1,4,2,1,1
39618,-37.710051,145.053575,13 Lelean Close,BUNDOORA,WODONGA,19983,2.24415,39,1,3,0,0,0
91764,-37.985592,145.039323,62 Haldane Street,BEAUMARIS,TOWONG,19865,2.30505,43,1,0,0,0,0
14073,-37.755814,144.919983,21 Nicholson Street,ESSENDON,NILLUMBIK,20037,0.33388,16,1,4,2,1,1
59725,-37.82496,145.209597,26 Blossom Street,MITCHAM,PORT PHILLIP,19901,0.73106,32,1,25,9,5,3
17328,-37.705217,144.941586,48 Volga Street,HADFIELD,WYNDHAM,19961,1.60428,30,1,99,45,34,20
24420,-37.719024,144.96835,44 Queens Parade,FAWKNER,MONASH,19963,0.65504,27,1,16,5,3,2
95628,-37.931465,145.04863,35a Tucker Road,BENTLEIGH,HOBSONS BAY,19937,1.09244,34,1,20,15,15,10
89746,-37.963611,145.058152,1 Goulburn Street,CHELTENHAM,YARRA RANGES,19866,0.46252,40,1,5,3,2,1
23833,-37.65361,144.906716,91 Dunfermline Avenue,GREENVALE,HORSHAM,44817,1.89261,35,1,0,0,0,0
45267,-37.695788,145.110435,54 Diamond Creek Road,GREENSBOROUGH,GLEN EIRA,19985,0.92922,46,1,15,4,2,1
9303,-37.844611,144.736837,14 Fleur Way,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.9618,Not available,0,0,0,0,0
51775,-37.803647,145.195689,12 Niagara Road,DONVALE,CASEY,19900,1.63188,31,1,69,23,14,7
38492,-37.762516,145.047169,1 Oxford Court,IVANHOE,BASS COAST,19934,0.60787,33,1,0,0,0,0
73214,-37.863811,145.277969,2/26 Stonehaven Avenue,BORONIA,TOWONG,19869,0.6766,44,1,0,0,0,0
56799,-37.845949,145.109299,59 Elgar Road,BURWOOD,MARIBYRNONG,19895,2.59722,21,1,22,7,5,3
1319,-37.80099,144.893638,66 Pickett Street,FOOTSCRAY,WHITTLESEA,20024,0.2544,13,1,152,72,45,23
8859,-37.866226,144.765195,135 Railway Avenue,LAVERTON,MURRINDINDI,19924,0.38771,Not available,0,0,0,0,0
90845,-37.965559,145.085816,58 Benkel Avenue,CHELTENHAM,YARRA RANGES,19865,2.56485,43,1,5,3,2,1
16371,-37.708413,144.904478,113 loongana Avenue,GLENROY,WYNDHAM,20032,1.20232,28,1,99,45,34,20
52344,-37.82295,144.992533,14 Wangaratta Street,RICHMOND,EAST GIPPSLAND,19908,0.243,6,1,1,0,0,0
63577,-37.79881,145.298487,15 Farnley Street,CROYDON,CARDINIA,19878,1.61774,42,1,25,10,5,3
38164,-37.77042,145.030054,26 Smith Street,ALPHINGTON,BANYULE,19931,0.89387,28,1,22,13,7,4
4248,-37.848444,144.87249,20 Challis Street,NEWPORT,MANSFIELD,19994,1.16623,Not available,0,0,0,0,0
1749,-37.776637,144.872843,13 Kanooka Drive,MAIDSTONE,BAW BAW,20022,2.66366,17,1,3,0,0,0
10670,-37.794412,144.927998,543 Macaulay Road,KENSINGTON,SOUTH GIPPSLAND,20041,0.2331,9,1,2,0,0,0
47002,-37.692299,145.145884,3 Messmate Rise,ELTHAM NORTH,ARARAT,19987,2.37171,52,1,0,0,0,0
77067,-37.941352,145.102129,101 Elder Street South,CLARINDA,BULOKE,19915,2.46061,31,1,0,0,0,0
20785,-37.755356,144.961376,208 Moreland Road,BRUNSWICK,MARIBYRNONG,19966,0.10465,21,1,22,7,5,3
77635,-37.924755,145.163559,2 Hyde Court,MULGRAVE,MACEDON RANGES,19914,2.65542,33,1,1,1,1,0
37207,-37.64912,145.053394,29 Wotan Drive,EPPING,FRANKSTON,45795,1.20206,54,1,3,3,2,1
54547,-37.818584,145.035126,49 Chrystobel Crescent,HAWTHORN,YARRA,19904,0.341,12,1,15,8,5,3
63155,-37.830714,145.237123,94 Great Ryrie Street,HEATHMONT,HORSHAM,19871,0.70563,37,1,0,0,0,0
75285,-37.887242,145.06213,53 Blackwood Street,CARNEGIE,MELBOURNE,19920,0.33158,20,1,23,12,8,5
93829,-38.065504,145.136715,143 La Perouse Boulevard,BONBEACH,QUEENSCLIFFE,19859,1.51988,56,1,0,0,0,0
33729,-37.702862,145.032974,120 Darebin Blvd,RESERVOIR,EAST GIPPSLAND,20008,2.05963,44,1,1,0,0,0
93370,-38.022242,145.100279,44 Laura Street,ASPENDALE,YARRIAMBIACK,19862,0.57793,51,1,0,0,0,0
82517,-37.901642,145.274065,106 Fairway Drive,ROWVILLE,BALLARAT,19868,2.89705,46,1,2,1,1,0
77117,-37.937408,145.106155,15 Rosewall Place,CLARINDA,BULOKE,19915,1.89754,31,1,0,0,0,0
19879,-37.794484,144.954243,110 Gatehouse Street,PARKVILLE,MURRINDINDI,19970,1.48935,13,1,0,0,0,0
24661,-37.669276,144.953154,16 STEWART GROVE,CAMPBELLFIELD,STRATHBOGIE,19960,0.66796,34,1,0,0,0,0
4315,-37.847458,144.872681,28 Challis Street,NEWPORT,MANSFIELD,19994,1.09533,Not available,0,0,0,0,0
71677,-37.850124,145.231373,6 Barnsdale Court,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.6894,37,1,0,0,0,0
62457,-37.827429,145.231045,1/11 Lorienne Street,HEATHMONT,HORSHAM,19871,1.19205,37,1,0,0,0,0
14356,-37.754918,144.895767,367-369 Buckley Street,ABERFELDIE,MITCHELL,20037,1.80222,16,1,14,5,3,1
23816,-37.646278,144.89562,9 Berwick Place,GREENVALE,HORSHAM,44817,3.1435,35,1,0,0,0,0
36887,-37.636909,145.04951,15 Lauren Court,EPPING,FRANKSTON,45795,2.06032,54,1,3,3,2,1
84588,-37.879306,144.986655,110 Mitford Street,ELWOOD,MORELAND,19955,0.84366,Not available,0,111,55,48,25
96693,-38.004818,145.270706,27 Regal Ave,HALLAM,GLEN EIRA,19885,1.44079,50,1,15,4,2,1
89112,-37.956426,145.01312,10 Victoria Street,SANDRINGHAM,PYRENEES,19948,1.01226,Not available,0,0,0,0,0
35165,-37.702326,145.029146,53 Dumbarton Street,RESERVOIR,EAST GIPPSLAND,20008,1.73221,44,1,1,0,0,0
43521,-37.71595,145.086821,17 Illoura Street,WATSONIA,MANNINGHAM,19984,0.61635,42,1,11,7,4,2
86268,-37.903929,145.005802,19 Oakwood Avenue,BRIGHTON,HUME,19952,0.30038,Not available,0,332,227,156,80
74873,-37.892227,145.0708,24 Railway Parade,MURRUMBEENA,MOIRA,19919,0.37621,22,1,0,0,0,0
2768,-37.817484,144.884049,120 Blackwood Street,YARRAVILLE,MITCHELL,19996,0.54851,Not available,0,14,5,3,1
18073,-37.673957,144.927086,12 Clunes Avenue,DALLAS,MOORABOOL,20030,1.20741,32,1,7,2,1,0
76470,-37.918342,145.113216,1 Thompson Street,CLAYTON,HINDMARSH,19915,0.95455,31,1,0,0,0,0
10122,-37.795823,144.931769,159 Eastwood Street,KENSINGTON,SOUTH GIPPSLAND,20041,0.25238,9,1,2,0,0,0
65590,-37.782261,145.33281,1/36 Blackburn Road,MOOROOLBARK,WEST WIMMERA,19877,1.8166,46,1,0,0,0,0
66081,-37.764862,145.331299,25 Autumn Grove,MOOROOLBARK,WEST WIMMERA,19876,1.77986,51,1,0,0,0,0
41653,-37.733562,145.06311,152 Grandview Grove,ROSANNA,EAST GIPPSLAND,19983,0.99423,39,1,1,0,0,0
68521,-37.855662,145.026549,4 Mercer Road,ARMADALE,BRIMBANK,19945,0.64094,16,1,77,36,21,12
68549,-37.860326,145.025616,48 Barkly Avenue,ARMADALE,BRIMBANK,19945,0.70113,16,1,77,36,21,12
97019,-37.998211,145.267209,7 Wanda Court,HALLAM,GLEN EIRA,19885,2.18559,50,1,15,4,2,1
31746,-37.749252,145.003982,110 Plenty Road,PRESTON,BOROONDARA,20013,0.53126,33,1,12,3,2,1
51438,-37.791832,145.125861,45 Frederick Street,DONCASTER,MORELAND,20042,3.07375,22,1,111,55,48,25
80623,-37.988624,145.222241,1 Masters Street,DANDENONG,CARDINIA,19888,1.10816,46,1,25,10,5,3
79146,-37.961033,145.15181,5 Bailey Court,SPRINGVALE,GREATER BENDIGO,19891,1.09038,38,1,0,0,0,0
80917,-37.971857,145.213486,18 Woodlee Street,DANDENONG,CARDINIA,19888,2.04288,46,1,25,10,5,3
423,-37.795028,144.883368,17 Dudley Street,FOOTSCRAY,WHITTLESEA,20023,0.77418,15,1,152,72,45,23
92134,-37.983825,145.053712,22 Sea Parade,MENTONE,WEST WIMMERA,19865,1.02836,43,1,0,0,0,0
90733,-37.972534,145.07194,47 Elliott Street,CHELTENHAM,YARRA RANGES,19865,1.19679,43,1,5,3,2,1
27531,-37.602013,144.927478,7 Balcombe Court,CRAIGIEBURN,YARRA RANGES,40221,1.39735,41,1,5,3,2,1
18671,-37.667975,144.926299,30 Rubicon Street,DALLAS,MOORABOOL,44817,0.77645,35,1,7,2,1,0
91977,-37.985493,145.06978,12 Stawell Street,MENTONE,WEST WIMMERA,19865,0.5718,43,1,0,0,0,0
65605,-37.785269,145.33124,1/91 Taylor Road,MOOROOLBARK,WEST WIMMERA,19877,1.65826,46,1,0,0,0,0
84085,-37.850056,144.995196,49 Clifton Street,PRAHRAN,BOROONDARA,19958,0.47283,Not available,0,12,3,2,1
28031,-37.594062,144.927307,Unit 1/1 Bank Street,CRAIGIEBURN,YARRA RANGES,40221,1.65527,41,1,5,3,2,1
26164,-37.600783,144.940846,26 Benston Street,CRAIGIEBURN,YARRA RANGES,40221,0.24671,41,1,5,3,2,1
69752,-37.869614,145.104269,21 Mulgrave Street,ASHWOOD,DAREBIN,19840,0.81826,Not available,0,41,22,15,8
66870,-37.751871,145.338567,10 Kerr Street,LILYDALE,FRANKSTON,19876,0.90132,51,1,3,3,2,1
84399,-37.85441,144.987129,81 Henry Street,WINDSOR,MAROONDAH,19957,0.4684,Not available,0,23,4,2,1
54206,-37.817544,145.019962,1C Simpson Place,HAWTHORN,YARRA,19905,0.54212,10,1,15,8,5,3
36794,-37.657424,145.029978,12 Teneriffe Close,EPPING,FRANKSTON,20005,0.56083,51,1,3,3,2,1
5453,-37.780965,144.86065,108/251-255 Ballarat Road,BRAYBROOK,HUME,20022,2.04552,17,1,332,227,156,80
15373,-37.740191,144.928205,51 Pascoe Avenue,STRATHMORE,KNOX,20035,0.38652,21,1,23,5,3,2
16710,-37.696096,144.917392,197 Daley Street,GLENROY,WYNDHAM,20031,0.17315,30,1,99,45,34,20
89472,-37.954278,145.013019,35 Gladstone Street,SANDRINGHAM,PYRENEES,19948,0.8627,Not available,0,0,0,0,0
51863,-37.797691,145.17244,26 Roy Street,DONVALE,CASEY,19899,2.55958,28,1,69,23,14,7
54507,-37.821839,145.04271,41 Henry Street,HAWTHORN,YARRA,19903,0.28249,14,1,15,8,5,3
55351,-37.837273,145.090836,24 Nicholsdale Road,CAMBERWELL,MELBOURNE,19894,1.45688,22,1,23,12,8,5
13912,-37.757656,144.907913,16 Scott Street,ESSENDON,NILLUMBIK,20037,0.75172,16,1,4,2,1,1
73653,-37.846201,145.303626,4 Morley Court,BORONIA,TOWONG,19869,2.31874,44,1,0,0,0,0
8807,-37.867954,144.766327,117 Alma Avenue,LAVERTON,MURRINDINDI,19924,0.50756,Not available,0,0,0,0,0
57009,-37.823174,145.072311,116A Canterbury Road,CANTERBURY,MELBOURNE,19892,0.47226,18,1,23,12,8,5
5455,-37.792652,144.847608,11 Hotham Street,BRAYBROOK,HUME,20021,1.37437,20,1,332,227,156,80
88887,-37.947764,145.034797,433 Highett Road,HIGHETT,GREATER DANDENONG,19872,0.62538,37,1,36,10,6,3
81980,-37.998639,145.249213,23 Waygara Street,EUMEMMERRING,PYRENEES,19885,2.78824,50,1,0,0,0,0
9708,-37.855516,144.73889,Lot 112/23 Wetlands Boulevard,WILLIAMS LANDING,LODDON,46468,1.76541,Not available,0,0,0,0,0
46528,-37.704826,145.157532,1234 Main Road,ELTHAM,FRANKSTON,19987,1.29393,52,1,3,3,2,1
88678,-37.949353,145.029042,24 Gilarth Street,HIGHETT,GREATER DANDENONG,19872,1.13093,37,1,36,10,6,3
80690,-37.975518,145.21143,10 Edward Avenue,DANDENONG,CARDINIA,19888,1.61546,46,1,25,10,5,3
58902,-37.82232,145.17193,33 Candlebark Lane,NUNAWADING,STONNINGTON,19899,0.32303,28,1,19,4,3,1
25675,-37.608796,144.923468,18 Brecon Nook,CRAIGIEBURN,YARRA RANGES,40221,1.91539,41,1,5,3,2,1
80764,-37.983657,145.204619,13 HOPETOUN STREET,DANDENONG,CARDINIA,19888,0.83321,46,1,25,10,5,3
66584,-37.793037,145.322913,61 Dryden Concourse,MOOROOLBARK,WEST WIMMERA,19877,1.3062,46,1,0,0,0,0
46132,-37.720205,145.11859,5 Nokes Court,MONTMORENCY,PORT PHILLIP,19986,0.60412,48,1,25,9,5,3
84549,-37.879961,144.979707,1/96 Addison Street,ELWOOD,MORELAND,19955,1.43721,Not available,0,111,55,48,25
29797,-37.767818,144.985138,25 Zoe Circuit,NORTHCOTE,MURRINDINDI,20016,0.92084,28,1,0,0,0,0
81246,-37.976594,145.197293,4 Goldlang Street,DANDENONG,CARDINIA,19889,0.53262,42,1,25,10,5,3
83126,-37.890101,145.254578,25 Norma Crescent South,KNOXFIELD,SOUTHERN GRAMPIANS,19868,3.69377,46,1,0,0,0,0
18871,-37.665766,144.933766,42 Mildura Crescent,DALLAS,MOORABOOL,44817,0.86187,35,1,7,2,1,0
95469,-37.909234,145.025795,3 Mckinnon Road,MCKINNON,HORSHAM,19940,1.10469,28,1,0,0,0,0
17626,-37.708622,144.940665,7 Volga Street,HADFIELD,WYNDHAM,19961,1.83137,30,1,99,45,34,20
69440,-37.862907,145.092712,107 Fakenham Road,ASHBURTON,DAREBIN,19848,1.00458,27,1,41,22,15,8
398,-37.801129,144.891621,16 Buckingham Street,FOOTSCRAY,WHITTLESEA,20024,0.1537,13,1,152,72,45,23
17984,-37.686573,144.914688,10 Kinnaird Street,JACANA,ALPINE,20030,0.5849,32,1,0,0,0,0
72039,-37.847069,145.267759,13 Cullis Parade,BAYSWATER,INDIGO,19870,0.59524,41,1,-1,0,0,0
4048,-37.824899,144.869611,10 Strong Street,SPOTSWOOD,GREATER SHEPPARTON,19995,1.57095,Not available,0,5,0,2,2
18465,-37.68803,144.926239,217 Widford Street,BROADMEADOWS,WODONGA,20030,0.80507,32,1,3,0,0,0
27554,-37.587306,144.933078,7 Creekwood Drive,CRAIGIEBURN,YARRA RANGES,40221,1.85077,41,1,5,3,2,1
20520,-37.764874,144.958282,14 Lyle Street,BRUNSWICK,MARIBYRNONG,19968,0.33706,16,1,22,7,5,3
6160,-37.788466,144.828588,137 Durham Road,SUNSHINE,KNOX,20021,0.3775,20,1,23,5,3,2
73473,-37.845458,145.293075,3 Montana Avenue,BORONIA,TOWONG,19869,1.83553,44,1,0,0,0,0
3932,-37.820942,144.8927,8B Newcastle Street,YARRAVILLE,MITCHELL,19996,0.61677,Not available,0,14,5,3,1
60519,-37.841338,145.185204,17 Kingsley Avenue,VERMONT,CENTRAL GOLDFIELDS,19899,2.47983,28,1,0,0,0,0
80128,-37.983105,145.1651,319 Corrigan Road,KEYSBOROUGH,KINGSTON,19890,2.04953,41,1,13,4,2,1
14506,-37.759483,144.900363,47 Aberdeen Street,ABERFELDIE,MITCHELL,20037,1.44615,16,1,14,5,3,1
47126,-37.71403,145.176011,390 Reynolds Road,RESEARCH,MOORABOOL,19987,2.48291,52,1,7,2,1,0
93719,-38.02105,145.097464,86 Nepean Hwy,ASPENDALE,YARRIAMBIACK,19862,0.80037,51,1,0,0,0,0
49759,-37.813334,145.07517,9 Bevan Street,BALWYN,HOBSONS BAY,19893,1.35067,20,1,20,15,15,10
84652,-37.877098,144.981308,14 Meredith Street,ELWOOD,MORELAND,19955,1.23102,Not available,0,111,55,48,25
88480,-37.953025,145.025575,14 Noyes Street,HIGHETT,GREATER DANDENONG,19872,1.51939,37,1,36,10,6,3
29773,-37.772455,145.000127,24 Mitchell Street,NORTHCOTE,MURRINDINDI,20016,0.51498,28,1,0,0,0,0
69804,-37.871186,145.077199,24 Nicholas Street,ASHBURTON,DAREBIN,19847,0.38517,28,1,41,22,15,8
19383,-37.663095,144.936329,27 Warne Street,COOLAROO,COLAC-OTWAY,44817,0.9348,35,1,1,0,0,0
23527,-37.653719,144.896885,25 Normanby Drive,GREENVALE,HORSHAM,44817,2.69555,35,1,0,0,0,0
61093,-37.817573,145.237192,1/6 Great Ryrie Street,RINGWOOD,MACEDON RANGES,19902,0.74713,34,1,1,1,1,0
92408,-37.984035,145.059144,7 Kelso Street,MENTONE,WEST WIMMERA,19865,0.58094,43,1,0,0,0,0
29952,-37.765631,144.987479,33 Woolhouse Street,NORTHCOTE,MURRINDINDI,20016,0.83251,28,1,0,0,0,0
74774,-37.889409,145.069288,2/59 Hobart Road,MURRUMBEENA,MOIRA,19919,0.18965,22,1,0,0,0,0
74975,-37.895596,145.051086,3 Moira Avenue,CARNEGIE,MELBOURNE,19942,1.01693,24,1,23,12,8,5
46703,-37.710147,145.151244,17 Elsa Court,ELTHAM,FRANKSTON,19987,0.48403,52,1,3,3,2,1
59547,-37.807486,145.193401,1D Wooddale Grove,MITCHAM,PORT PHILLIP,19900,1.17819,31,1,25,9,5,3
58727,-37.809003,145.168979,21 Robyn Drive,NUNAWADING,STONNINGTON,19899,1.39205,28,1,19,4,3,1
27538,-37.609887,144.923954,7 Bembridge Mews,CRAIGIEBURN,YARRA RANGES,40221,1.92974,41,1,5,3,2,1
72776,-37.853378,145.282469,1/44 Central Avenue,BORONIA,TOWONG,19869,0.80524,44,1,0,0,0,0
57313,-37.819059,145.072277,45 Alexandra Avenue,CANTERBURY,MELBOURNE,19892,0.84146,18,1,23,12,8,5
84658,-37.87603,144.991471,141 Brighton Road,ELWOOD,MORELAND,19955,0.33116,Not available,0,111,55,48,25
60767,-37.843827,145.187534,45 Timbertop Drive,VERMONT,CENTRAL GOLDFIELDS,19899,2.81403,28,1,0,0,0,0
92761,-37.992282,145.096676,15 Verbena Street,MORDIALLOC,PORT PHILLIP,19863,1.7776,48,1,25,9,5,3
9312,-37.856649,144.717341,14 Prospero Way,TRUGANINA,CENTRAL GOLDFIELDS,46468,3.02714,Not available,0,0,0,0,0
80081,-37.991719,145.161067,3 Marion Court,KEYSBOROUGH,KINGSTON,19890,3.06086,41,1,13,4,2,1
75149,-37.888809,145.063065,4/8 Beena Avenue,CARNEGIE,MELBOURNE,19919,0.40899,22,1,23,12,8,5
64118,-37.78513,145.281448,29 Grandview Avenue,CROYDON,CARDINIA,19878,1.14983,42,1,25,10,5,3
25613,-37.605916,144.914725,17 Bay Meadow Green,CRAIGIEBURN,YARRA RANGES,40221,2.56279,41,1,5,3,2,1
27844,-37.609854,144.936546,81 Hothlyn Drive,CRAIGIEBURN,YARRA RANGES,40221,1.07579,41,1,5,3,2,1
23463,-37.651436,144.892426,18 Elgin Road,GREENVALE,HORSHAM,44817,3.14929,35,1,0,0,0,0
89195,-37.954365,145.006027,136 Beach Road,SANDRINGHAM,PYRENEES,19948,0.46719,Not available,0,0,0,0,0
78595,-37.943302,145.162933,13 Davey Court,SPRINGVALE,GREATER BENDIGO,19913,1.08172,36,1,0,0,0,0
19066,-37.674053,144.927616,6 Melton Court,DALLAS,MOORABOOL,20030,1.22474,32,1,7,2,1,0
89200,-37.951936,145.012874,14 Gladstone Street,SANDRINGHAM,PYRENEES,19948,0.75124,Not available,0,0,0,0,0
51917,-37.804955,145.212952,39 Craig Road,DONVALE,CASEY,19901,1.55192,32,1,69,23,14,7
25598,-37.577063,144.910739,16 Thoresby Circuit,CRAIGIEBURN,YARRA RANGES,40221,3.98151,41,1,5,3,2,1
88474,-37.950036,145.029056,14 Gilarth Street,HIGHETT,GREATER DANDENONG,19872,1.13917,37,1,36,10,6,3
75428,-37.898637,145.062522,71 Woornack Road,CARNEGIE,MELBOURNE,19919,1.03158,22,1,23,12,8,5
38699,-37.76616,145.042762,2 Ailsa Grove,IVANHOE,BASS COAST,19933,0.38436,30,1,0,0,0,0
45225,-37.699094,145.110916,5 Yandell Close,GREENSBOROUGH,GLEN EIRA,19985,0.58986,46,1,15,4,2,1
62860,-37.829204,145.23239,32 Daisy Street,HEATHMONT,HORSHAM,19871,1.07412,37,1,0,0,0,0
19680,-37.677739,144.894024,28 Pascoe Street,WESTMEADOWS,LODDON,20030,2.33062,32,1,0,0,0,0
13400,-37.695007,144.754253,7 Cynthia Court,HILLSIDE,GREATER DANDENONG,20000,1.88284,34,1,36,10,6,3
8114,-37.756253,144.788407,14 Nobel Banks Drive,CAIRNLEA,YARRA RANGES,20002,1.63043,28,1,5,3,2,1
13666,-37.750141,144.919721,10 Kilmartin Street,ESSENDON,NILLUMBIK,20036,0.34344,19,1,4,2,1,1
93116,-38.015254,145.094079,28 Station Street,ASPENDALE,YARRIAMBIACK,19863,1.11745,48,1,0,0,0,0
7124,-37.784921,144.841282,91 Cornwall Road,SUNSHINE,KNOX,20021,0.84175,20,1,23,5,3,2
91737,-37.976683,145.049887,6 Alfred Street,BEAUMARIS,TOWONG,19866,1.1897,40,1,0,0,0,0
39152,-37.75308,145.03463,18 Carlyle Crescent,BELLFIELD,MITCHELL,19933,2.00063,30,1,14,5,3,1
78465,-37.926515,145.188473,96 Waverley Park Drive,MULGRAVE,MACEDON RANGES,19913,4.00061,36,1,1,1,1,0
27261,-37.609333,144.918273,54 Lakes Drive,CRAIGIEBURN,YARRA RANGES,40221,2.36204,41,1,5,3,2,1
58001,-37.829,145.136931,316 Middleborough Road,BLACKBURN,GREATER GEELONG,19897,0.97325,27,1,1,2,2,1
9657,-37.864622,144.723831,79 Federation Boulevard,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.15564,Not available,0,0,0,0,0
31587,-37.738861,145.016717,1 Dean Street,PRESTON,BOROONDARA,20012,1.42581,35,1,12,3,2,1
70094,-37.867642,145.092168,440 Warrigal Road,ASHBURTON,DAREBIN,19839,0.76408,Not available,0,41,22,15,8
31759,-37.74735,144.988905,116 Gilbert Road,PRESTON,BOROONDARA,20013,1.01005,33,1,12,3,2,1
24695,-37.679929,144.9679,24 Oberon Boulevard,CAMPBELLFIELD,STRATHBOGIE,19960,2.41936,34,1,0,0,0,0
76841,-37.925836,145.13048,41 Kionga Street,CLAYTON,HINDMARSH,19915,0.8827,31,1,0,0,0,0
952,-37.809188,144.885982,39 Bayview Road,SEDDON,EAST GIPPSLAND,19996,0.81903,Not available,0,1,0,0,0
24077,-37.712855,144.965621,17 Wymlet Street,FAWKNER,MONASH,19962,0.48832,28,1,16,5,3,2
80151,-37.993465,145.178345,34 Cochrane Avenue,KEYSBOROUGH,KINGSTON,19889,2.05416,42,1,13,4,2,1
94306,-37.952429,145.082958,19 Cavendish Drive,HEATHERTON,SOUTH GIPPSLAND,19866,2.9528,40,1,2,0,0,0
80802,-37.97552,145.196584,14 Wallace Avenue,DANDENONG,CARDINIA,19889,0.53282,42,1,25,10,5,3
